COSTCLUSTER_CRD_INDICATOR,COSTCLUSTER_PK,COST_CLUSTER (L0),COST_CLUSTER (L1),COST_CLUSTER (L2),COST_CLUSTER (L3),COST_CLUSTER (L4),COST_CLUSTER (L5)
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - COO;L4Internal Audit - Operations GBS;L5GSF IA Grp Audit COO - GBS;,Functions,GIAI,GIAI,GIAI - COO,Internal Audit - Operations GBS,GSF IA Grp Audit COO - GBS
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - COO;L4Internal Audit - Operations;L5Cntry GSF IA Grp Audit COO;,Functions,GIAI,GIAI,GIAI - COO,Internal Audit - Operations,Cntry GSF IA Grp Audit COO
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - COO;L4Internal Audit - Operations;L5Grp GSF IA Grp Audit COO;,Functions,GIAI,GIAI,GIAI - COO,Internal Audit - Operations,Grp GSF IA Grp Audit COO
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - COO;L4Internal Audit - Quality Assurance GBS;L5GSF IA Grp Audit Quality Assurance - GBS;,Functions,GIAI,GIAI,GIAI - COO,Internal Audit - Quality Assurance GBS,GSF IA Grp Audit Quality Assurance - GBS
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - COO;L4Internal Audit - Quality Assurance;L5Cntry GSF IA Grp Audit Quality Assurance;,Functions,GIAI,GIAI,GIAI - COO,Internal Audit - Quality Assurance,Cntry GSF IA Grp Audit Quality Assurance
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - COO;L4Internal Audit - Quality Assurance;L5Grp GSF IA Grp Audit Quality Assurance;,Functions,GIAI,GIAI,GIAI - COO,Internal Audit - Quality Assurance,Grp GSF IA Grp Audit Quality Assurance
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - FGCR;L4Biz GSF Oth Internal Audit-CIB;L5Biz GSF Oth Internal Audit-CIB;,Functions,GIAI,GIAI,GIAI - FGCR,Biz GSF Oth Internal Audit-CIB,Biz GSF Oth Internal Audit-CIB
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - FGCR;L4Biz GSF Oth Internal Audit-WRB;L5Biz GSF Oth Internal Audit-WRB;,Functions,GIAI,GIAI,GIAI - FGCR,Biz GSF Oth Internal Audit-WRB,Biz GSF Oth Internal Audit-WRB
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - FGCR;L4Cntry GSF Oth Internal Audit-Shared;L5Cntry GSF Oth Internal Audit-Shared;,Functions,GIAI,GIAI,GIAI - FGCR,Cntry GSF Oth Internal Audit-Shared,Cntry GSF Oth Internal Audit-Shared
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - FGCR;L4Grp Retained Group Cost - Internal Audit;L5Grp Retained Group Cost - Internal Audit;,Functions,GIAI,GIAI,GIAI - FGCR,Grp Retained Group Cost - Internal Audit,Grp Retained Group Cost - Internal Audit
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - Functions;L4Internal Audit - CFCC GBS;L5GSF IA Grp Audit Comp Conduct & FCC - GBS;,Functions,GIAI,GIAI,GIAI - Functions,Internal Audit - CFCC GBS,GSF IA Grp Audit Comp Conduct & FCC - GBS
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - Functions;L4Internal Audit - CFCC;L5Cntry GSF IA Grp Audit Comp Conduct & FCC;,Functions,GIAI,GIAI,GIAI - Functions,Internal Audit - CFCC,Cntry GSF IA Grp Audit Comp Conduct & FCC
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - Functions;L4Internal Audit - CFCC;L5Grp GSF IA Grp Audit Comp Conduct & FCC;,Functions,GIAI,GIAI,GIAI - Functions,Internal Audit - CFCC,Grp GSF IA Grp Audit Comp Conduct & FCC
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - Functions;L4Internal Audit - GCFO GBS;L5GSF IA Grp Audit CFO Functions - GBS;,Functions,GIAI,GIAI,GIAI - Functions,Internal Audit - GCFO GBS,GSF IA Grp Audit CFO Functions - GBS
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - Functions;L4Internal Audit - GCFO;L5Cntry GSF GIA Grp Audit GCFO;,Functions,GIAI,GIAI,GIAI - Functions,Internal Audit - GCFO,Cntry GSF GIA Grp Audit GCFO
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - Functions;L4Internal Audit - GCFO;L5Cntry GSF IA Grp Audit Support Functions;,Functions,GIAI,GIAI,GIAI - Functions,Internal Audit - GCFO,Cntry GSF IA Grp Audit Support Functions
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - Functions;L4Internal Audit - GCFO;L5Grp GSF GIA Grp Audit GCFO;,Functions,GIAI,GIAI,GIAI - Functions,Internal Audit - GCFO,Grp GSF GIA Grp Audit GCFO
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - Functions;L4Internal Audit - GCFO;L5Grp GSF IA Grp Audit Support Functions;,Functions,GIAI,GIAI,GIAI - Functions,Internal Audit - GCFO,Grp GSF IA Grp Audit Support Functions
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - Functions;L4Internal Audit - Risk GBS;L5GSF IA Grp Audit Risk - GBS;,Functions,GIAI,GIAI,GIAI - Functions,Internal Audit - Risk GBS,GSF IA Grp Audit Risk - GBS
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - Functions;L4Internal Audit - Risk;L5Cntry GSF IA Grp Audit Risk;,Functions,GIAI,GIAI,GIAI - Functions,Internal Audit - Risk,Cntry GSF IA Grp Audit Risk
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - Functions;L4Internal Audit - Risk;L5Grp GSF IA Grp Audit Risk;,Functions,GIAI,GIAI,GIAI - Functions,Internal Audit - Risk,Grp GSF IA Grp Audit Risk
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - Grp Investigations;L4Internal Audit - Group Investigations;L5Cntry GSF Shared Investigative Services;,Functions,GIAI,GIAI,GIAI - Grp Investigations,Internal Audit - Group Investigations,Cntry GSF Shared Investigative Services
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - Grp Investigations;L4Internal Audit - Group Investigations;L5Grp GSF Shared Investigative Services;,Functions,GIAI,GIAI,GIAI - Grp Investigations,Internal Audit - Group Investigations,Grp GSF Shared Investigative Services
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - IM;L4Internal Audit - Intl Markets;L5Cntry GSF IA Grp Audit Clusters;,Functions,GIAI,GIAI,GIAI - IM,Internal Audit - Intl Markets,Cntry GSF IA Grp Audit Clusters
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - IM;L4Internal Audit - Intl Markets;L5Cntry GSF IA Grp Audit Intl Markets;,Functions,GIAI,GIAI,GIAI - IM,Internal Audit - Intl Markets,Cntry GSF IA Grp Audit Intl Markets
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - IM;L4Internal Audit - Intl Markets;L5Grp GSF IA Grp Audit Clusters;,Functions,GIAI,GIAI,GIAI - IM,Internal Audit - Intl Markets,Grp GSF IA Grp Audit Clusters
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - IM;L4Internal Audit - Intl Markets;L5Grp GSF IA Grp Audit Intl Markets;,Functions,GIAI,GIAI,GIAI - IM,Internal Audit - Intl Markets,Grp GSF IA Grp Audit Intl Markets
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - SCV;L4Internal Audit - CIB GBS;L5GSF IA Grp Audit CIB - GBS;,Functions,GIAI,GIAI,GIAI - SCV,Internal Audit - CIB GBS,GSF IA Grp Audit CIB - GBS
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - SCV;L4Internal Audit - SC Ventures;L5Cntry GSF GIA Grp Audit SC Ventures;,Functions,GIAI,GIAI,GIAI - SCV,Internal Audit - SC Ventures,Cntry GSF GIA Grp Audit SC Ventures
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - SCV;L4Internal Audit - SC Ventures;L5Grp GSF GIA Grp Audit SC Ventures;,Functions,GIAI,GIAI,GIAI - SCV,Internal Audit - SC Ventures,Grp GSF GIA Grp Audit SC Ventures
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - T&O;L4Internal Audit - T&O;L5Cntry GSF IA Grp Audit T&O;,Functions,GIAI,GIAI,GIAI - T&O,Internal Audit - T&O,Cntry GSF IA Grp Audit T&O
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - T&O;L4Internal Audit - T&O;L5Grp GSF IA Grp Audit T&O;,Functions,GIAI,GIAI,GIAI - T&O,Internal Audit - T&O,Grp GSF IA Grp Audit T&O
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - T&O;L4Internal Audit - Tech & Ops GBS;L5GSF IA Grp Audit T&O - GBS;,Functions,GIAI,GIAI,GIAI - T&O,Internal Audit - Tech & Ops GBS,GSF IA Grp Audit T&O - GBS
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - WRB;L4Internal Audit - WRB GBS;L5GSF IA Grp Audit WRB - GBS;,Functions,GIAI,GIAI,GIAI - WRB,Internal Audit - WRB GBS,GSF IA Grp Audit WRB - GBS
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - WRB;L4Internal Audit - WRB;L5Cntry GSF IA Grp Audit WRB;,Functions,GIAI,GIAI,GIAI - WRB,Internal Audit - WRB,Cntry GSF IA Grp Audit WRB
FPNA,;L0Functions;L1GIAI;L2GIAI;L3GIAI - WRB;L4Internal Audit - WRB;L5Grp GSF IA Grp Audit WRB;,Functions,GIAI,GIAI,GIAI - WRB,Internal Audit - WRB,Grp GSF IA Grp Audit WRB
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Assurance;L4Assurance;L5Cntry GSF Compliance Assurance;",Functions,"Risk, CFCR & Legal",CFCR,Assurance,Assurance,Cntry GSF Compliance Assurance
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Assurance;L4Assurance;L5Grp GSF Compliance Assurance;",Functions,"Risk, CFCR & Legal",CFCR,Assurance,Assurance,Grp GSF Compliance Assurance
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Biz BSC Grp Proj Other C&I;L4Biz BSC Grp Proj Other C&I;L5Biz BSC Grp Proj Other C&I;",Functions,"Risk, CFCR & Legal",CFCR,Biz BSC Grp Proj Other C&I,Biz BSC Grp Proj Other C&I,Biz BSC Grp Proj Other C&I
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3CIB;L4Advisory Management;L5Biz GSF Compliance CFCR Advisory Management;",Functions,"Risk, CFCR & Legal",CFCR,CIB,Advisory Management,Biz GSF Compliance CFCR Advisory Management
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3CIB;L4Client Coverage;L5Biz GSF Compliance Client Coverage;",Functions,"Risk, CFCR & Legal",CFCR,CIB,Client Coverage,Biz GSF Compliance Client Coverage
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3CIB;L4Control Room;L5Biz GSF Compliance Control Room;",Functions,"Risk, CFCR & Legal",CFCR,CIB,Control Room,Biz GSF Compliance Control Room
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3CIB;L4Financial Mkts;L5Biz GSF Compliance Financial Mkts;",Functions,"Risk, CFCR & Legal",CFCR,CIB,Financial Mkts,Biz GSF Compliance Financial Mkts
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3CIB;L4Oth Compliance-CIB;L5Biz GSF Oth Compliance-CIB;",Functions,"Risk, CFCR & Legal",CFCR,CIB,Oth Compliance-CIB,Biz GSF Oth Compliance-CIB
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3CIB;L4Transaction Banking;L5Biz GSF Compliance Transaction Banking;",Functions,"Risk, CFCR & Legal",CFCR,CIB,Transaction Banking,Biz GSF Compliance Transaction Banking
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3CIB;L4Volcker & SD;L5Biz GSF Compliance Volcker & SD;",Functions,"Risk, CFCR & Legal",CFCR,CIB,Volcker & SD,Biz GSF Compliance Volcker & SD
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3COO & Governance;L4COO;L5Cntry GSF Oth Compliance-Shared;",Functions,"Risk, CFCR & Legal",CFCR,COO & Governance,COO,Cntry GSF Oth Compliance-Shared
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3COO & Governance;L4COO;L5Grp GSF Compliance COO_;",Functions,"Risk, CFCR & Legal",CFCR,COO & Governance,COO,Grp GSF Compliance COO_
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3COO & Governance;L4Surveillance;L5Biz GSF Compliance Surveillance;",Functions,"Risk, CFCR & Legal",CFCR,COO & Governance,Surveillance,Biz GSF Compliance Surveillance
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters AME;L4CIB AME;L5Biz GSF Compliance CIB AME;",Functions,"Risk, CFCR & Legal",CFCR,Clusters AME,CIB AME,Biz GSF Compliance CIB AME
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters AME;L4Country AME;L5Cntry GSF Compliance Country AME;",Functions,"Risk, CFCR & Legal",CFCR,Clusters AME,Country AME,Cntry GSF Compliance Country AME
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters AME;L4FCC Country AME;L5Cntry GSF Compliance FCC Country AME;",Functions,"Risk, CFCR & Legal",CFCR,Clusters AME,FCC Country AME,Cntry GSF Compliance FCC Country AME
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters AME;L4PVB AME;L5Biz GSF Compliance PVB AME;",Functions,"Risk, CFCR & Legal",CFCR,Clusters AME,PVB AME,Biz GSF Compliance PVB AME
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters AME;L4Region AME;L5Cntry GSF Compliance Cluster AME;",Functions,"Risk, CFCR & Legal",CFCR,Clusters AME,Region AME,Cntry GSF Compliance Cluster AME
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters AME;L4Retail Banking AME;L5Biz GSF Compliance Retail Banking AME;",Functions,"Risk, CFCR & Legal",CFCR,Clusters AME,Retail Banking AME,Biz GSF Compliance Retail Banking AME
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters ASA;L4CIB ASA;L5Biz GSF Compliance Clusters CIB ASA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters ASA,CIB ASA,Biz GSF Compliance Clusters CIB ASA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters ASA;L4Cluster ASA;L5Cntry GSF Compliance Cluster ASA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters ASA,Cluster ASA,Cntry GSF Compliance Cluster ASA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters ASA;L4Country ASA;L5Cntry GSF Compliance Country ASA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters ASA,Country ASA,Cntry GSF Compliance Country ASA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters ASA;L4FCC Country ASA;L5Cntry GSF Compliance FCC Country ASA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters ASA,FCC Country ASA,Cntry GSF Compliance FCC Country ASA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters ASA;L4PVB ASA;L5Biz GSF Compliance Clusters PVB ASA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters ASA,PVB ASA,Biz GSF Compliance Clusters PVB ASA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters ASA;L4Retail Banking ASA;L5Biz GSF Compliance Clusters Retail Banking ASA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters ASA,Retail Banking ASA,Biz GSF Compliance Clusters Retail Banking ASA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters EA;L4CIB EA;L5Biz GSF Compliance CIB EA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters EA,CIB EA,Biz GSF Compliance CIB EA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters EA;L4Country EA;L5Cntry GSF Compliance Country EA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters EA,Country EA,Cntry GSF Compliance Country EA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters EA;L4FCC Country EA;L5Cntry GSF Compliance FCC Country EA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters EA,FCC Country EA,Cntry GSF Compliance FCC Country EA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters EA;L4PVB EA;L5Biz GSF Compliance PVB EA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters EA,PVB EA,Biz GSF Compliance PVB EA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters EA;L4Region EA;L5Cntry GSF Compliance Cluster EA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters EA,Region EA,Cntry GSF Compliance Cluster EA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters GCNA;L4CIB GCNA;L5Biz GSF Compliance Clusters CIB GCNA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters GCNA,CIB GCNA,Biz GSF Compliance Clusters CIB GCNA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters GCNA;L4Cluster GCNA;L5Cntry GSF Compliance Cluster GCNA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters GCNA,Cluster GCNA,Cntry GSF Compliance Cluster GCNA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters GCNA;L4Country GCNA;L5Cntry GSF Compliance Country GCNA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters GCNA,Country GCNA,Cntry GSF Compliance Country GCNA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters GCNA;L4FCC Country GCNA;L5Cntry GSF Compliance FCC Country GCNA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters GCNA,FCC Country GCNA,Cntry GSF Compliance FCC Country GCNA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters GCNA;L4PVB GCNA;L5Biz GSF Compliance Clusters PVB GCNA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters GCNA,PVB GCNA,Biz GSF Compliance Clusters PVB GCNA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Clusters GCNA;L4Retail Banking GCNA;L5Biz GSF Compliance Clusters Retail Banking GCNA;",Functions,"Risk, CFCR & Legal",CFCR,Clusters GCNA,Retail Banking GCNA,Biz GSF Compliance Clusters Retail Banking GCNA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3FCRMP;L4FCRMP;L5Grp GSF CCC Grp Approved Projects FCRMP;",Functions,"Risk, CFCR & Legal",CFCR,FCRMP,FCRMP,Grp GSF CCC Grp Approved Projects FCRMP
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Financial Crime Risk;L4AML;L5Biz GSF Compliance AML;",Functions,"Risk, CFCR & Legal",CFCR,Financial Crime Risk,AML,Biz GSF Compliance AML
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Financial Crime Risk;L4FCC Fraud Risk;L5Biz GSF FCC Fraud Risk;",Functions,"Risk, CFCR & Legal",CFCR,Financial Crime Risk,FCC Fraud Risk,Biz GSF FCC Fraud Risk
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Financial Crime Risk;L4FCC Fraud Risk;L5Grp GSF FCC Fraud Risk;",Functions,"Risk, CFCR & Legal",CFCR,Financial Crime Risk,FCC Fraud Risk,Grp GSF FCC Fraud Risk
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Financial Crime Risk;L4FCC Sanctions;L5Cntry GSF Compliance FCC Sanctions Compliance;",Functions,"Risk, CFCR & Legal",CFCR,Financial Crime Risk,FCC Sanctions,Cntry GSF Compliance FCC Sanctions Compliance
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Financial Crime Risk;L4FCC Sanctions;L5Grp GSF Compliance FCC Fin Crime Int & Inv U;",Functions,"Risk, CFCR & Legal",CFCR,Financial Crime Risk,FCC Sanctions,Grp GSF Compliance FCC Fin Crime Int & Inv U
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Financial Crime Risk;L4FCC Sanctions;L5Grp GSF Compliance FCC PEPs & Sensitive C;",Functions,"Risk, CFCR & Legal",CFCR,Financial Crime Risk,FCC Sanctions,Grp GSF Compliance FCC PEPs & Sensitive C
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Financial Crime Risk;L4FCC Sanctions;L5Grp GSF Compliance FCC Sanctions Compliance;",Functions,"Risk, CFCR & Legal",CFCR,Financial Crime Risk,FCC Sanctions,Grp GSF Compliance FCC Sanctions Compliance
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS MOH;L4Compliance support GBS;L5GSF Compliance - GBS Ctry Support;",Functions,"Risk, CFCR & Legal",CFCR,GBS MOH,Compliance support GBS,GSF Compliance - GBS Ctry Support
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4Compliance Strategic Initiative GBS;L5GSF Compliance Strategic Initiative GBS;",Functions,"Risk, CFCR & Legal",CFCR,GBS,Compliance Strategic Initiative GBS,GSF Compliance Strategic Initiative GBS
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS AML;L5GSF Compliance - GBS AML;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS AML,GSF Compliance - GBS AML
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS Assurance;L5GSF Compliance - GBS Assurance;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS Assurance,GSF Compliance - GBS Assurance
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS CFCC Adv;L5GSF Compliance - GBS CFCR Adv;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS CFCC Adv,GSF Compliance - GBS CFCR Adv
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS COO & Gov;L5GSF Compliance - GBS COO & Gov;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS COO & Gov,GSF Compliance - GBS COO & Gov
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS COO Surveillance;L5GSF Compliance - GBS COO Surveillance;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS COO Surveillance,GSF Compliance - GBS COO Surveillance
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS Clusters ASA;L5GSF Compliance GBS Clusters ASA;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS Clusters ASA,GSF Compliance GBS Clusters ASA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS Clusters EA;L5GSF Compliance GBS Clusters EA;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS Clusters EA,GSF Compliance GBS Clusters EA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS Clusters GCNA;L5GSF Compliance GBS Clusters GCNA;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS Clusters GCNA,GSF Compliance GBS Clusters GCNA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS D&M;L5GSF Compliance - GBS D&M;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS D&M,GSF Compliance - GBS D&M
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS DPP;L5GSF Compliance - GBS DPP;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS DPP,GSF Compliance - GBS DPP
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS FCC FRM;L5GSF Compliance - GBS FCC Fraud Risk;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS FCC FRM,GSF Compliance - GBS FCC Fraud Risk
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS FCC HRCU;L5GSF Compliance - GBS FCC HRCU;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS FCC HRCU,GSF Compliance - GBS FCC HRCU
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS FCC RAA;L5GSF Compliance - GBS FCC RAA;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS FCC RAA,GSF Compliance - GBS FCC RAA
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS FCC;L5GSF Compliance - GBS FCC;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS FCC,GSF Compliance - GBS FCC
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS FCIU;L5GSF Compliance - GBS FCIU;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS FCIU,GSF Compliance - GBS FCIU
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS Framework & Policy;L5GSF Compliance - GBS Framework & Policy;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS Framework & Policy,GSF Compliance - GBS Framework & Policy
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS GPRA;L5GSF Compliance - GBS Reg & Pub Affairs;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS GPRA,GSF Compliance - GBS Reg & Pub Affairs
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GBS;L4GBS PEP;L5GSF Compliance - GBS PEP;",Functions,"Risk, CFCR & Legal",CFCR,GBS,GBS PEP,GSF Compliance - GBS PEP
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GPRA;L4Regulatory Liason;L5Grp GSF Compliance Regulatory Liason;",Functions,"Risk, CFCR & Legal",CFCR,GPRA,Regulatory Liason,Grp GSF Compliance Regulatory Liason
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3GPRA;L4Regulatory Reform;L5Grp GSF Compliance Regulatory Reform;",Functions,"Risk, CFCR & Legal",CFCR,GPRA,Regulatory Reform,Grp GSF Compliance Regulatory Reform
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Projects;L4CFCC Adv Projects;L5Biz GSF Compliance CFCR Adv Projects;",Functions,"Risk, CFCR & Legal",CFCR,Projects,CFCC Adv Projects,Biz GSF Compliance CFCR Adv Projects
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Projects;L4Central Group Projects;L5Grp GSF Compliance Central Group Projects;",Functions,"Risk, CFCR & Legal",CFCR,Projects,Central Group Projects,Grp GSF Compliance Central Group Projects
FPNA,";L0Functions;L1Risk, CFCR & Legal;L2CFCR;L3Regulatory & Conduct Risk;L4CFCC Risk Assessment;L5Grp GSF Compliance CFCR Risk Assessment;",Functions,"Risk, CFCR & Legal",CFCR,Regulatory & Conduct Risk,CFCC Risk Assessment,Grp GSF Compliance CFCR Risk Assessment
