,,Mandatory,Mandatory,Mandatory,Mandatory,``,Mandatory,Mandatory,Mandatory,Mandatory,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_af""",user_code_3,STG_FDP,STG_cae_loans_sri_af,user_code_3,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_af""",user_code_3_desc,STG_FDP,STG_cae_loans_sri_af,user_code_3_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_af""",year_basis_code,STG_FDP,STG_cae_loans_sri_af,year_basis_code,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",acbs_investor_counterparty_id,STG_FDP,STG_cae_loans_sri_am,acbs_investor_counterparty_id,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",acbs_investor_id,STG_FDP,STG_cae_loans_sri_am,acbs_investor_id,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",acbs_lender_type,STG_FDP,STG_cae_loans_sri_am,acbs_lender_type,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",acbs_lender_type_desc,STG_FDP,STG_cae_loans_sri_am,acbs_lender_type_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",acbs_loan_id,STG_FDP,STG_cae_loans_sri_am,acbs_loan_id,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",accounting_method,STG_FDP,STG_cae_loans_sri_am,accounting_method,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",adjusted_base_rate,STG_FDP,STG_cae_loans_sri_am,adjusted_base_rate,,INTEGER,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",average_principal_bal_mtd_cur,STG_FDP,STG_cae_loans_sri_am,average_principal_bal_mtd_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",base_rate,STG_FDP,STG_cae_loans_sri_am,base_rate,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",busines_segment,STG_FDP,STG_cae_loans_sri_am,busines_segment,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",business_sub_segment,STG_FDP,STG_cae_loans_sri_am,business_sub_segment,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",calculation_feature_desc,STG_FDP,STG_cae_loans_sri_am,calculation_feature_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",current_accruing_rate,STG_FDP,STG_cae_loans_sri_am,current_accruing_rate,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",customer_core_banking_id,STG_FDP,STG_cae_loans_sri_am,customer_core_banking_id,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",customer_orig_prin_bal_cur,STG_FDP,STG_cae_loans_sri_am,customer_orig_prin_bal_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",customer_principal_bal_cur,STG_FDP,STG_cae_loans_sri_am,customer_principal_bal_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",daily_accrual_amount,STG_FDP,STG_cae_loans_sri_am,daily_accrual_amount,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",effective_date,STG_FDP,STG_cae_loans_sri_am,effective_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",fee_receivable_cur,STG_FDP,STG_cae_loans_sri_am,fee_receivable_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",frequency,STG_FDP,STG_cae_loans_sri_am,frequency,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",g_l_unit,STG_FDP,STG_cae_loans_sri_am,g_l_unit,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",index_calendar,STG_FDP,STG_cae_loans_sri_am,index_calendar,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",index_rate,STG_FDP,STG_cae_loans_sri_am,index_rate,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",instrument_type_code_desc,STG_FDP,STG_cae_loans_sri_am,instrument_type_code_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",int_mtd_accrued_cur,STG_FDP,STG_cae_loans_sri_am,int_mtd_accrued_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",int_rate_maturity_date,STG_FDP,STG_cae_loans_sri_am,int_rate_maturity_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",int_receivable_cur,STG_FDP,STG_cae_loans_sri_am,int_receivable_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",interest_period_start_date,STG_FDP,STG_cae_loans_sri_am,interest_period_start_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",interest_rate_type,STG_FDP,STG_cae_loans_sri_am,interest_rate_type,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",interest_rate_type_desc,STG_FDP,STG_cae_loans_sri_am,interest_rate_type_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",internal_reference,STG_FDP,STG_cae_loans_sri_am,internal_reference,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",last_renewal_date,STG_FDP,STG_cae_loans_sri_am,last_renewal_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",legal_maturity_date,STG_FDP,STG_cae_loans_sri_am,legal_maturity_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",loan_currency_code,STG_FDP,STG_cae_loans_sri_am,loan_currency_code,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",loan_isic_code,STG_FDP,STG_cae_loans_sri_am,loan_isic_code,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",maximum_all_in_rate,STG_FDP,STG_cae_loans_sri_am,maximum_all_in_rate,,INTEGER,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",maximum_base_rate,STG_FDP,STG_cae_loans_sri_am,maximum_base_rate,,INTEGER,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",minimum_all_in_rate,STG_FDP,STG_cae_loans_sri_am,minimum_all_in_rate,,INTEGER,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",minimum_base_rate,STG_FDP,STG_cae_loans_sri_am,minimum_base_rate,,INTEGER,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",next_interest_amount_cur,STG_FDP,STG_cae_loans_sri_am,next_interest_amount_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",next_interest_date,STG_FDP,STG_cae_loans_sri_am,next_interest_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",oth_receivable_cur,STG_FDP,STG_cae_loans_sri_am,oth_receivable_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",past_due_interest_actual_cur,STG_FDP,STG_cae_loans_sri_am,past_due_interest_actual_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",product_type_code,STG_FDP,STG_cae_loans_sri_am,product_type_code,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",product_type_code_desc,STG_FDP,STG_cae_loans_sri_am,product_type_code_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",psgl_business_unit,STG_FDP,STG_cae_loans_sri_am,psgl_business_unit,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",purpose_code,STG_FDP,STG_cae_loans_sri_am,purpose_code,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",purpose_code_desc,STG_FDP,STG_cae_loans_sri_am,purpose_code_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",rate_setting_date,STG_FDP,STG_cae_loans_sri_am,rate_setting_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",reserve_rate,STG_FDP,STG_cae_loans_sri_am,reserve_rate,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",rfr_calc_method_desc,STG_FDP,STG_cae_loans_sri_am,rfr_calc_method_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",schedule_freq_code,STG_FDP,STG_cae_loans_sri_am,schedule_freq_code,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",servicing_unit_section,STG_FDP,STG_cae_loans_sri_am,servicing_unit_section,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",spread_rate,STG_FDP,STG_cae_loans_sri_am,spread_rate,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",total_past_due_actual_cur,STG_FDP,STG_cae_loans_sri_am,total_past_due_actual_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",user_code_3,STG_FDP,STG_cae_loans_sri_am,user_code_3,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",user_code_3_desc,STG_FDP,STG_cae_loans_sri_am,user_code_3_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_am""",year_basis_code,STG_FDP,STG_cae_loans_sri_am,year_basis_code,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",acbs_investor_counterparty_id,STG_FDP,STG_cae_loans_sri_ap,acbs_investor_counterparty_id,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",acbs_investor_id,STG_FDP,STG_cae_loans_sri_ap,acbs_investor_id,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",acbs_lender_type,STG_FDP,STG_cae_loans_sri_ap,acbs_lender_type,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",acbs_lender_type_desc,STG_FDP,STG_cae_loans_sri_ap,acbs_lender_type_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",acbs_loan_id,STG_FDP,STG_cae_loans_sri_ap,acbs_loan_id,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",accounting_method,STG_FDP,STG_cae_loans_sri_ap,accounting_method,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",adjusted_base_rate,STG_FDP,STG_cae_loans_sri_ap,adjusted_base_rate,,INTEGER,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",average_principal_bal_mtd_cur,STG_FDP,STG_cae_loans_sri_ap,average_principal_bal_mtd_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",base_rate,STG_FDP,STG_cae_loans_sri_ap,base_rate,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",busines_segment,STG_FDP,STG_cae_loans_sri_ap,busines_segment,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",business_sub_segment,STG_FDP,STG_cae_loans_sri_ap,business_sub_segment,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",calculation_feature_desc,STG_FDP,STG_cae_loans_sri_ap,calculation_feature_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",current_accruing_rate,STG_FDP,STG_cae_loans_sri_ap,current_accruing_rate,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",customer_core_banking_id,STG_FDP,STG_cae_loans_sri_ap,customer_core_banking_id,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",customer_orig_prin_bal_cur,STG_FDP,STG_cae_loans_sri_ap,customer_orig_prin_bal_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",customer_principal_bal_cur,STG_FDP,STG_cae_loans_sri_ap,customer_principal_bal_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",daily_accrual_amount,STG_FDP,STG_cae_loans_sri_ap,daily_accrual_amount,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",effective_date,STG_FDP,STG_cae_loans_sri_ap,effective_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",fee_receivable_cur,STG_FDP,STG_cae_loans_sri_ap,fee_receivable_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",frequency,STG_FDP,STG_cae_loans_sri_ap,frequency,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",g_l_unit,STG_FDP,STG_cae_loans_sri_ap,g_l_unit,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",index_calendar,STG_FDP,STG_cae_loans_sri_ap,index_calendar,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",index_rate,STG_FDP,STG_cae_loans_sri_ap,index_rate,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",instrument_type_code_desc,STG_FDP,STG_cae_loans_sri_ap,instrument_type_code_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",int_mtd_accrued_cur,STG_FDP,STG_cae_loans_sri_ap,int_mtd_accrued_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",int_rate_maturity_date,STG_FDP,STG_cae_loans_sri_ap,int_rate_maturity_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",int_receivable_cur,STG_FDP,STG_cae_loans_sri_ap,int_receivable_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",interest_period_start_date,STG_FDP,STG_cae_loans_sri_ap,interest_period_start_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",interest_rate_type,STG_FDP,STG_cae_loans_sri_ap,interest_rate_type,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",interest_rate_type_desc,STG_FDP,STG_cae_loans_sri_ap,interest_rate_type_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",internal_reference,STG_FDP,STG_cae_loans_sri_ap,internal_reference,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",last_renewal_date,STG_FDP,STG_cae_loans_sri_ap,last_renewal_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",legal_maturity_date,STG_FDP,STG_cae_loans_sri_ap,legal_maturity_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",loan_currency_code,STG_FDP,STG_cae_loans_sri_ap,loan_currency_code,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",loan_isic_code,STG_FDP,STG_cae_loans_sri_ap,loan_isic_code,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",maximum_all_in_rate,STG_FDP,STG_cae_loans_sri_ap,maximum_all_in_rate,,INTEGER,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",maximum_base_rate,STG_FDP,STG_cae_loans_sri_ap,maximum_base_rate,,INTEGER,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",minimum_all_in_rate,STG_FDP,STG_cae_loans_sri_ap,minimum_all_in_rate,,INTEGER,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",minimum_base_rate,STG_FDP,STG_cae_loans_sri_ap,minimum_base_rate,,INTEGER,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",next_interest_amount_cur,STG_FDP,STG_cae_loans_sri_ap,next_interest_amount_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",next_interest_date,STG_FDP,STG_cae_loans_sri_ap,next_interest_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",oth_receivable_cur,STG_FDP,STG_cae_loans_sri_ap,oth_receivable_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",past_due_interest_actual_cur,STG_FDP,STG_cae_loans_sri_ap,past_due_interest_actual_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",product_type_code,STG_FDP,STG_cae_loans_sri_ap,product_type_code,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",product_type_code_desc,STG_FDP,STG_cae_loans_sri_ap,product_type_code_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",psgl_business_unit,STG_FDP,STG_cae_loans_sri_ap,psgl_business_unit,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",purpose_code,STG_FDP,STG_cae_loans_sri_ap,purpose_code,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",purpose_code_desc,STG_FDP,STG_cae_loans_sri_ap,purpose_code_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",rate_setting_date,STG_FDP,STG_cae_loans_sri_ap,rate_setting_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",reserve_rate,STG_FDP,STG_cae_loans_sri_ap,reserve_rate,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",rfr_calc_method_desc,STG_FDP,STG_cae_loans_sri_ap,rfr_calc_method_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",schedule_freq_code,STG_FDP,STG_cae_loans_sri_ap,schedule_freq_code,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",servicing_unit_section,STG_FDP,STG_cae_loans_sri_ap,servicing_unit_section,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",spread_rate,STG_FDP,STG_cae_loans_sri_ap,spread_rate,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",total_past_due_actual_cur,STG_FDP,STG_cae_loans_sri_ap,total_past_due_actual_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",user_code_3,STG_FDP,STG_cae_loans_sri_ap,user_code_3,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",user_code_3_desc,STG_FDP,STG_cae_loans_sri_ap,user_code_3_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ap""",year_basis_code,STG_FDP,STG_cae_loans_sri_ap,year_basis_code,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",acbs_investor_counterparty_id,STG_FDP,STG_cae_loans_sri_ca,acbs_investor_counterparty_id,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",acbs_investor_id,STG_FDP,STG_cae_loans_sri_ca,acbs_investor_id,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",acbs_lender_type,STG_FDP,STG_cae_loans_sri_ca,acbs_lender_type,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",acbs_lender_type_desc,STG_FDP,STG_cae_loans_sri_ca,acbs_lender_type_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",acbs_loan_id,STG_FDP,STG_cae_loans_sri_ca,acbs_loan_id,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",accounting_method,STG_FDP,STG_cae_loans_sri_ca,accounting_method,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",adjusted_base_rate,STG_FDP,STG_cae_loans_sri_ca,adjusted_base_rate,,INTEGER,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",average_principal_bal_mtd_cur,STG_FDP,STG_cae_loans_sri_ca,average_principal_bal_mtd_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",base_rate,STG_FDP,STG_cae_loans_sri_ca,base_rate,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",busines_segment,STG_FDP,STG_cae_loans_sri_ca,busines_segment,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",business_sub_segment,STG_FDP,STG_cae_loans_sri_ca,business_sub_segment,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",calculation_feature_desc,STG_FDP,STG_cae_loans_sri_ca,calculation_feature_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",current_accruing_rate,STG_FDP,STG_cae_loans_sri_ca,current_accruing_rate,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",customer_core_banking_id,STG_FDP,STG_cae_loans_sri_ca,customer_core_banking_id,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",customer_orig_prin_bal_cur,STG_FDP,STG_cae_loans_sri_ca,customer_orig_prin_bal_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",customer_principal_bal_cur,STG_FDP,STG_cae_loans_sri_ca,customer_principal_bal_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",daily_accrual_amount,STG_FDP,STG_cae_loans_sri_ca,daily_accrual_amount,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",effective_date,STG_FDP,STG_cae_loans_sri_ca,effective_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",fee_receivable_cur,STG_FDP,STG_cae_loans_sri_ca,fee_receivable_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",frequency,STG_FDP,STG_cae_loans_sri_ca,frequency,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",g_l_unit,STG_FDP,STG_cae_loans_sri_ca,g_l_unit,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",index_calendar,STG_FDP,STG_cae_loans_sri_ca,index_calendar,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",index_rate,STG_FDP,STG_cae_loans_sri_ca,index_rate,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",instrument_type_code_desc,STG_FDP,STG_cae_loans_sri_ca,instrument_type_code_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",int_mtd_accrued_cur,STG_FDP,STG_cae_loans_sri_ca,int_mtd_accrued_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",int_rate_maturity_date,STG_FDP,STG_cae_loans_sri_ca,int_rate_maturity_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",int_receivable_cur,STG_FDP,STG_cae_loans_sri_ca,int_receivable_cur,,DECIMAL,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",interest_period_start_date,STG_FDP,STG_cae_loans_sri_ca,interest_period_start_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",interest_rate_type,STG_FDP,STG_cae_loans_sri_ca,interest_rate_type,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",interest_rate_type_desc,STG_FDP,STG_cae_loans_sri_ca,interest_rate_type_desc,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",internal_reference,STG_FDP,STG_cae_loans_sri_ca,internal_reference,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",last_renewal_date,STG_FDP,STG_cae_loans_sri_ca,last_renewal_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",legal_maturity_date,STG_FDP,STG_cae_loans_sri_ca,legal_maturity_date,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",loan_currency_code,STG_FDP,STG_cae_loans_sri_ca,loan_currency_code,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",loan_isic_code,STG_FDP,STG_cae_loans_sri_ca,loan_isic_code,,NVARCHAR,,,
,Client MI,FDP,"fdp_df_srcimg_prd.""cae_loans_sri_ca""",maximum_all_in_rate,STG_FDP,STG_cae_loans_sri_ca,maximum_all_in_rate,,INTEGER,,,
